visit_id,cadre,total_staff,permanent,adhoc_a,adhoc_b,volunteer,scheduled_morning,scheduled_afternoon,scheduled_evening,scheduled_off,scheduled_leave,present_today,permanent_present_today,permanent_absent_unscheduled
KD-144-R4,JCHEW,3,1,1,1,0,1,0,0,0,0,1,0,1
KD-144-R4,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-144-R4,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,2,1,0
KD-144-R4,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-144-R4,Environmental Health Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-144-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-144-R5,Nurse/Midwife,3,3,0,0,0,3,0,0,0,0,2,2,1
KD-144-R5,CHO,5,4,1,0,0,4,0,0,0,0,3,2,2
KD-144-R5,CHEW,7,5,2,0,0,4,0,0,1,0,3,2,2
KD-144-R5,JCHEW,3,1,1,1,0,1,0,0,0,0,1,1,0
KD-144-R5,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-144-R5,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,1,1,0
KD-144-R5,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-144-R5,Environmental Health Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-144-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-144-R6,Nurse/Midwife,3,3,0,0,0,3,0,0,0,0,3,3,0
KD-144-R6,CHO,5,4,1,0,0,4,0,0,0,0,4,3,1
KD-144-R6,CHEW,7,5,2,0,0,5,0,0,0,0,3,3,2
KD-144-R6,JCHEW,3,1,1,1,0,1,0,0,0,0,3,1,0
KD-144-R6,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-144-R6,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,1,1,0
KD-144-R6,Pharmacy Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-144-R6,Environmental Health Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-145-R1,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-145-R1,Nurse/Midwife,7,6,1,0,0,6,0,0,0,0,7,6,0
KD-145-R1,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-145-R1,CHEW,6,4,2,0,0,4,0,0,0,0,5,4,0
KD-145-R1,JCHEW,3,1,1,0,1,1,0,0,0,0,2,1,0
KD-145-R1,Medical Lab Technician,3,2,0,0,1,2,0,0,0,0,3,2,0
KD-145-R1,Medical Records Officer,3,1,0,0,2,1,0,0,0,0,3,1,0
KD-145-R1,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-145-R1,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-145-R2,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-145-R2,Nurse/Midwife,7,6,1,0,0,5,0,0,1,0,5,5,0
KD-145-R2,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-145-R2,CHEW,6,4,2,0,0,4,0,0,0,0,5,4,0
KD-145-R2,JCHEW,3,1,1,0,1,1,0,0,0,0,3,1,0
KD-145-R2,Medical Lab Technician,3,2,0,0,1,2,0,0,0,0,2,2,0
KD-145-R2,Medical Records Officer,3,1,0,0,2,1,0,0,0,0,2,1,0
KD-145-R2,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-145-R2,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-145-R3,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-145-R3,Nurse/Midwife,7,6,1,0,0,6,0,0,0,0,4,4,2
KD-145-R3,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-145-R3,CHEW,6,4,2,0,0,4,0,0,0,0,5,4,0
KD-145-R3,JCHEW,3,1,1,0,1,1,0,0,0,0,3,1,0
KD-145-R3,Medical Lab Technician,3,2,0,0,1,2,0,0,0,0,3,2,0
KD-145-R3,Medical Records Officer,3,1,0,0,2,1,0,0,0,0,2,1,0
KD-145-R3,Pharmacy Technician,2,2,0,0,0,1,0,0,1,0,1,1,0
KD-145-R3,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-145-R4,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-145-R4,Nurse/Midwife,7,6,1,0,0,6,0,0,0,0,6,5,1
KD-145-R4,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-145-R4,CHEW,6,4,2,0,0,4,0,0,0,0,4,3,1
KD-145-R4,JCHEW,3,1,1,0,1,1,0,0,0,0,2,1,0
KD-145-R4,Medical Lab Technician,3,2,0,0,1,2,0,0,0,0,3,2,0
KD-145-R4,Medical Records Officer,3,1,0,0,2,1,0,0,0,0,2,1,0
KD-145-R4,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-145-R4,Environmental Health Officer,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-145-R5,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-145-R5,Nurse/Midwife,7,6,1,0,0,6,0,0,0,0,6,6,0
KD-145-R5,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-145-R5,CHEW,6,4,2,0,0,4,0,0,0,0,6,4,0
KD-145-R5,JCHEW,3,1,1,0,1,1,0,0,0,0,3,1,0
KD-145-R5,Medical Lab Technician,3,2,0,0,1,2,0,0,0,0,3,2,0
KD-145-R5,Medical Records Officer,3,1,0,0,2,1,0,0,0,0,3,1,0
KD-145-R5,Pharmacy Technician,2,2,0,0,0,1,0,0,1,0,1,1,0
KD-145-R5,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-145-R6,Medical Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-145-R6,Nurse/Midwife,7,6,1,0,0,6,0,0,0,0,5,5,1
KD-145-R6,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-145-R6,CHEW,6,4,2,0,0,4,0,0,0,0,4,3,1
KD-145-R6,JCHEW,3,1,1,0,1,1,0,0,0,0,2,1,0
KD-145-R6,Medical Lab Technician,3,2,0,0,1,2,0,0,0,0,3,2,0
KD-145-R6,Medical Records Officer,3,1,0,0,2,1,0,0,0,0,1,1,0
KD-145-R6,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-145-R6,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-146-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R1,Nurse/Midwife,3,2,0,1,0,2,0,0,0,0,3,2,0
KD-146-R1,CHO,3,2,0,0,1,1,0,0,0,1,2,1,0
KD-146-R1,CHEW,6,3,1,0,2,3,0,0,0,0,1,1,2
KD-146-R1,JCHEW,4,1,1,1,1,1,0,0,0,0,2,0,1
KD-146-R1,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-146-R1,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-146-R1,Pharmacy Technician,2,0,0,1,1,0,0,0,0,0,2,0,0
KD-146-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R2,Nurse/Midwife,3,2,0,1,0,2,0,0,0,0,2,1,1
KD-146-R2,CHO,3,2,0,0,1,2,0,0,0,0,2,2,0
KD-146-R2,CHEW,6,3,1,0,2,3,0,0,0,0,5,3,0
KD-146-R2,JCHEW,4,1,1,1,1,1,0,0,0,0,3,1,0
KD-146-R2,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-146-R2,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-146-R2,Pharmacy Technician,2,0,0,1,1,0,0,0,0,0,0,0,0
KD-146-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R3,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R3,Nurse/Midwife,3,2,0,1,0,2,0,0,0,0,2,1,1
KD-146-R3,CHO,3,2,0,0,1,2,0,0,0,0,2,1,1
KD-146-R3,CHEW,6,3,1,0,2,2,0,0,0,1,2,1,1
KD-146-R3,JCHEW,4,1,1,1,1,1,0,0,0,0,2,0,1
KD-146-R3,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-146-R3,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-146-R3,Pharmacy Technician,2,0,0,1,1,0,0,0,0,0,1,0,0
KD-146-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R4,Nurse/Midwife,3,2,0,1,0,2,0,0,0,0,2,2,0
KD-146-R4,CHO,3,2,0,0,1,2,0,0,0,0,2,1,1
KD-146-R4,CHEW,6,3,1,0,2,3,0,0,0,0,3,2,1
KD-146-R4,JCHEW,4,1,1,1,1,1,0,0,0,0,2,0,1
KD-146-R4,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-146-R4,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-146-R4,Pharmacy Technician,2,0,0,1,1,0,0,0,0,0,0,0,0
KD-146-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R5,Nurse/Midwife,3,2,0,1,0,2,0,0,0,0,2,1,1
KD-146-R5,CHO,3,2,0,0,1,2,0,0,0,0,2,1,1
KD-146-R5,CHEW,6,3,1,0,2,3,0,0,0,0,4,2,1
KD-146-R5,JCHEW,4,1,1,1,1,1,0,0,0,0,4,1,0
KD-146-R5,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-146-R5,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-146-R5,Pharmacy Technician,2,0,0,1,1,0,0,0,0,0,2,0,0
KD-146-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-146-R6,Nurse/Midwife,3,2,0,1,0,2,0,0,0,0,2,1,1
KD-146-R6,CHO,3,2,0,0,1,1,0,0,0,1,1,1,0
KD-146-R6,CHEW,6,3,1,0,2,3,0,0,0,0,5,3,0
KD-146-R6,JCHEW,4,1,1,1,1,1,0,0,0,0,3,1,0
KD-146-R6,Medical Lab Technician,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-146-R6,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-146-R6,Pharmacy Technician,2,0,0,1,1,0,0,0,0,0,1,0,0
KD-146-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-147-R1,Medical Officer,6,6,0,0,0,6,0,0,0,0,3,3,3
KD-147-R1,Nurse/Midwife,30,24,6,0,0,21,0,0,0,3,17,13,8
KD-147-R1,CHO,3,1,1,0,1,1,0,0,0,0,0,0,1
KD-147-R1,CHEW,8,7,1,0,0,7,0,0,0,0,2,2,5
KD-147-R1,JCHEW,6,4,0,1,1,4,0,0,0,0,3,1,3
KD-147-R1,Medical Lab Technician,7,6,0,1,0,6,0,0,0,0,5,4,2
KD-147-R1,Medical Records Officer,4,4,0,0,0,4,0,0,0,0,3,3,1
KD-147-R1,Pharmacy Technician,4,4,0,0,0,4,0,0,0,0,4,4,0
KD-147-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-147-R2,Medical Officer,6,6,0,0,0,6,0,0,0,0,4,4,2
KD-147-R2,Nurse/Midwife,30,24,6,0,0,23,0,0,0,1,27,22,1
KD-147-R2,CHO,3,1,1,0,1,1,0,0,0,0,3,1,0
KD-147-R2,CHEW,8,7,1,0,0,7,0,0,0,0,8,7,0
KD-147-R2,JCHEW,6,4,0,1,1,3,0,0,0,1,3,2,1
KD-147-R2,Medical Lab Technician,7,6,0,1,0,6,0,0,0,0,4,4,2
KD-147-R2,Medical Records Officer,4,4,0,0,0,4,0,0,0,0,2,2,2
KD-147-R2,Pharmacy Technician,4,4,0,0,0,4,0,0,0,0,4,4,0
KD-147-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-147-R3,Medical Officer,6,6,0,0,0,5,0,0,0,1,4,4,1
KD-147-R3,Nurse/Midwife,30,24,6,0,0,22,0,0,0,2,23,18,4
KD-147-R3,CHO,3,1,1,0,1,1,0,0,0,0,1,0,1
KD-147-R3,CHEW,8,7,1,0,0,6,0,0,1,0,6,5,1
KD-147-R3,JCHEW,6,4,0,1,1,3,0,0,0,1,4,2,1
KD-147-R3,Medical Lab Technician,7,6,0,1,0,5,0,0,0,1,4,3,2
KD-147-R3,Medical Records Officer,4,4,0,0,0,4,0,0,0,0,3,3,1
KD-147-R3,Pharmacy Technician,4,4,0,0,0,4,0,0,0,0,4,4,0
KD-147-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-147-R4,Medical Officer,6,6,0,0,0,4,0,0,1,1,2,2,2
KD-147-R4,Nurse/Midwife,30,24,6,0,0,22,0,0,1,1,18,13,9
KD-147-R4,CHO,3,1,1,0,1,1,0,0,0,0,2,1,0
KD-147-R4,CHEW,8,7,1,0,0,6,0,0,1,0,4,3,3
KD-147-R4,JCHEW,6,4,0,1,1,4,0,0,0,0,5,4,0
KD-147-R4,Medical Lab Technician,7,6,0,1,0,6,0,0,0,0,3,3,3
KD-147-R4,Medical Records Officer,4,4,0,0,0,3,0,0,1,0,1,1,2
KD-147-R4,Pharmacy Technician,4,4,0,0,0,2,0,0,0,2,1,1,1
KD-147-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-147-R5,Medical Officer,6,6,0,0,0,6,0,0,0,0,6,6,0
KD-147-R5,Nurse/Midwife,30,24,6,0,0,23,0,0,0,1,22,18,5
KD-147-R5,CHO,3,1,1,0,1,1,0,0,0,0,2,1,0
KD-147-R5,CHEW,8,7,1,0,0,7,0,0,0,0,6,6,1
KD-147-R5,JCHEW,6,4,0,1,1,4,0,0,0,0,4,4,0
KD-147-R5,Medical Lab Technician,7,6,0,1,0,5,0,0,1,0,5,4,1
KD-147-R5,Medical Records Officer,4,4,0,0,0,4,0,0,0,0,4,4,0
KD-147-R5,Pharmacy Technician,4,4,0,0,0,4,0,0,0,0,3,3,1
KD-147-R5,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-147-R6,Medical Officer,6,6,0,0,0,6,0,0,0,0,5,5,1
KD-147-R6,Nurse/Midwife,30,24,6,0,0,22,0,0,1,1,23,19,3
KD-147-R6,CHO,3,1,1,0,1,1,0,0,0,0,3,1,0
KD-147-R6,CHEW,8,7,1,0,0,5,0,0,2,0,5,5,0
KD-147-R6,JCHEW,6,4,0,1,1,3,0,0,1,0,3,2,1
KD-147-R6,Medical Lab Technician,7,6,0,1,0,6,0,0,0,0,4,4,2
KD-147-R6,Medical Records Officer,4,4,0,0,0,4,0,0,0,0,2,2,2
KD-147-R6,Pharmacy Technician,4,4,0,0,0,3,0,0,0,1,3,3,0
KD-147-R6,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-148-R1,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-148-R1,Nurse/Midwife,3,1,1,1,0,1,0,0,0,0,2,1,0
KD-148-R1,CHO,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-148-R1,CHEW,6,5,0,0,1,4,0,0,0,1,3,3,1
KD-148-R1,JCHEW,5,2,0,1,2,2,0,0,0,0,4,2,0
KD-148-R1,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-148-R1,Medical Records Officer,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-148-R1,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-148-R1,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-148-R2,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-148-R2,Nurse/Midwife,3,1,1,1,0,1,0,0,0,0,2,1,0
KD-148-R2,CHO,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-148-R2,CHEW,6,5,0,0,1,4,0,0,1,0,3,2,2
KD-148-R2,JCHEW,5,2,0,1,2,2,0,0,0,0,3,2,0
KD-148-R2,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-148-R2,Medical Records Officer,2,2,0,0,0,1,0,0,0,1,0,0,1
KD-148-R2,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-148-R2,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-148-R3,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-148-R3,Nurse/Midwife,3,1,1,1,0,1,0,0,0,0,1,1,0
KD-148-R3,CHO,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-148-R3,CHEW,6,5,0,0,1,5,0,0,0,0,4,4,1
KD-148-R3,JCHEW,5,2,0,1,2,2,0,0,0,0,1,1,1
KD-148-R3,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-148-R3,Medical Records Officer,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-148-R3,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-148-R3,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-148-R4,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-148-R4,Nurse/Midwife,3,1,1,1,0,1,0,0,0,0,3,1,0
KD-148-R4,CHO,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-148-R4,CHEW,6,5,0,0,1,5,0,0,0,0,3,3,2
KD-148-R4,JCHEW,5,2,0,1,2,2,0,0,0,0,3,2,0
KD-148-R4,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-148-R4,Medical Records Officer,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-148-R4,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-148-R4,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-148-R5,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-148-R5,Nurse/Midwife,3,1,1,1,0,1,0,0,0,0,2,1,0
KD-148-R5,CHO,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-148-R5,CHEW,6,5,0,0,1,3,0,0,1,1,1,0,3
KD-148-R5,JCHEW,5,2,0,1,2,1,0,0,0,1,2,1,0
KD-148-R5,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-148-R5,Medical Records Officer,2,2,0,0,0,2,0,0,0,0,0,0,2
KD-148-R5,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-148-R5,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-148-R6,Medical Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-148-R6,Nurse/Midwife,3,1,1,1,0,1,0,0,0,0,2,1,0
KD-148-R6,CHO,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-148-R6,CHEW,6,5,0,0,1,5,0,0,0,0,6,5,0
KD-148-R6,JCHEW,5,2,0,1,2,2,0,0,0,0,2,1,1
KD-148-R6,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-148-R6,Medical Records Officer,2,2,0,0,0,1,0,0,0,1,1,1,0
KD-148-R6,Pharmacy Technician,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-148-R6,Environmental Health Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-149-R1,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-149-R1,Nurse/Midwife,3,2,1,0,0,2,0,0,0,0,2,1,1
KD-149-R1,CHO,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-149-R1,CHEW,8,4,1,1,2,2,0,0,2,0,4,2,0
KD-149-R1,JCHEW,4,4,0,0,0,4,0,0,0,0,3,3,1
KD-149-R1,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-149-R1,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-149-R1,Pharmacy Technician,3,2,1,0,0,2,0,0,0,0,1,1,1
KD-149-R1,Environmental Health Officer,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-149-R2,Medical Officer,1,1,0,0,0,0,0,0,1,0,0,0,0
KD-149-R2,Nurse/Midwife,3,2,1,0,0,2,0,0,0,0,2,2,0
KD-149-R2,CHO,2,2,0,0,0,2,0,0,0,0,1,1,1
KD-149-R2,CHEW,8,4,1,1,2,4,0,0,0,0,8,4,0
KD-149-R2,JCHEW,4,4,0,0,0,4,0,0,0,0,4,4,0
KD-149-R2,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-149-R2,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-149-R2,Pharmacy Technician,3,2,1,0,0,2,0,0,0,0,2,2,0
KD-149-R2,Environmental Health Officer,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-149-R3,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-149-R3,Nurse/Midwife,3,2,1,0,0,2,0,0,0,0,3,2,0
KD-149-R3,CHO,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-149-R3,CHEW,8,4,1,1,2,3,0,0,1,0,7,3,0
KD-149-R3,JCHEW,4,4,0,0,0,4,0,0,0,0,2,2,2
KD-149-R3,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-149-R3,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-149-R3,Pharmacy Technician,3,2,1,0,0,1,0,0,0,1,2,1,0
KD-149-R3,Environmental Health Officer,2,1,1,0,0,1,0,0,0,0,1,1,0
KD-149-R4,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-149-R4,Nurse/Midwife,3,2,1,0,0,2,0,0,0,0,3,2,0
KD-149-R4,CHO,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-149-R4,CHEW,8,4,1,1,2,4,0,0,0,0,8,4,0
KD-149-R4,JCHEW,4,4,0,0,0,4,0,0,0,0,3,3,1
KD-149-R4,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,1,0,0
KD-149-R4,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-149-R4,Pharmacy Technician,3,2,1,0,0,2,0,0,0,0,3,2,0
KD-149-R4,Environmental Health Officer,2,1,1,0,0,1,0,0,0,0,1,0,1
KD-149-R5,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-149-R5,Nurse/Midwife,3,2,1,0,0,1,0,0,1,0,2,1,0
KD-149-R5,CHO,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-149-R5,CHEW,8,4,1,1,2,4,0,0,0,0,7,3,1
KD-149-R5,JCHEW,4,4,0,0,0,4,0,0,0,0,3,3,1
KD-149-R5,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-149-R5,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,1,0,0
KD-149-R5,Pharmacy Technician,3,2,1,0,0,1,0,0,1,0,2,1,0
KD-149-R5,Environmental Health Officer,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-149-R6,Medical Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-149-R6,Nurse/Midwife,3,2,1,0,0,2,0,0,0,0,1,0,2
KD-149-R6,CHO,2,2,0,0,0,2,0,0,0,0,2,2,0
KD-149-R6,CHEW,8,4,1,1,2,4,0,0,0,0,6,4,0
KD-149-R6,JCHEW,4,4,0,0,0,3,0,0,0,1,2,2,1
KD-149-R6,Medical Lab Technician,1,0,0,1,0,0,0,0,0,0,0,0,0
KD-149-R6,Medical Records Officer,1,0,0,0,1,0,0,0,0,0,0,0,0
KD-149-R6,Pharmacy Technician,3,2,1,0,0,2,0,0,0,0,3,2,0
KD-149-R6,Environmental Health Officer,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-150-R1,Medical Officer,1,1,0,0,0,1,0,0,0,0,0,0,1
KD-150-R1,Nurse/Midwife,7,5,1,1,0,4,0,0,0,1,4,2,2
KD-150-R1,CHO,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-150-R1,CHEW,8,4,1,0,3,3,0,0,1,0,5,2,1
KD-150-R1,JCHEW,6,4,0,0,2,4,0,0,0,0,5,4,0
KD-150-R1,Medical Lab Technician,2,0,0,1,1,0,0,0,0,0,2,0,0
KD-150-R1,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,1,1,0
KD-150-R1,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-150-R1,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-150-R2,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-150-R2,Nurse/Midwife,7,5,1,1,0,5,0,0,0,0,6,5,0
KD-150-R2,CHO,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-150-R2,CHEW,8,4,1,0,3,2,0,0,2,0,5,1,1
KD-150-R2,JCHEW,6,4,0,0,2,4,0,0,0,0,6,4,0
KD-150-R2,Medical Lab Technician,2,0,0,1,1,0,0,0,0,0,2,0,0
KD-150-R2,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,1,1,0
KD-150-R2,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-150-R2,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-150-R3,Medical Officer,1,1,0,0,0,0,0,0,0,1,0,0,0
KD-150-R3,Nurse/Midwife,7,5,1,1,0,4,0,0,0,1,6,4,0
KD-150-R3,CHO,2,1,1,0,0,1,0,0,0,0,2,1,0
KD-150-R3,CHEW,8,4,1,0,3,4,0,0,0,0,5,3,1
KD-150-R3,JCHEW,6,4,0,0,2,4,0,0,0,0,5,4,0
KD-150-R3,Medical Lab Technician,2,0,0,1,1,0,0,0,0,0,1,0,0
KD-150-R3,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,2,1,0
KD-150-R3,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-150-R3,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-150-R4,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-150-R4,Nurse/Midwife,7,5,1,1,0,5,0,0,0,0,4,4,1
KD-150-R4,CHO,2,1,1,0,0,1,0,0,0,0,1,1,0
KD-150-R4,CHEW,8,4,1,0,3,3,0,0,0,1,4,3,0
KD-150-R4,JCHEW,6,4,0,0,2,3,0,0,0,1,4,3,0
KD-150-R4,Medical Lab Technician,2,0,0,1,1,0,0,0,0,0,1,0,0
KD-150-R4,Medical Records Officer,2,1,0,0,1,1,0,0,0,0,2,1,0
KD-150-R4,Pharmacy Technician,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-150-R4,Environmental Health Officer,0,0,0,0,0,0,0,0,0,0,0,0,0
KD-150-R5,Medical Officer,1,1,0,0,0,1,0,0,0,0,1,1,0
KD-150-R5,Nurse/Midwife,7,5,1,1,0,5,0,0,0,0,7,5,0
