visit_id,vaccine,in_stock,opening_balance_doses,doses_received,current_balance_doses,doses_used,supplier,physically_verified,most_dispensed_this_week,reason_most_dispensed
KD-161-R4,PENTA,Yes,77,64,106,35,LGA,Yes,No,
KD-161-R4,ROTA,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-161-R4,PCV,No,7,0,0,7,KDHSMA,No,Yes,Scheduled routine immunization session
KD-161-R5,BCG,Yes,47,0,31,16,LGA,Yes,No,
KD-161-R5,HPV,Yes,25,0,8,17,LGA,Yes,Yes,School-based session (HPV)
KD-161-R5,IPV,Yes,0,35,22,13,LGA,Yes,No,
KD-161-R5,MR,Yes,30,0,17,13,KDHSMA,Yes,No,
KD-161-R5,MEN A,Yes,0,19,2,17,LGA,Yes,Yes,Scheduled routine immunization session
KD-161-R5,MCV,Yes,0,28,11,17,LGA,Yes,Yes,Scheduled routine immunization session
KD-161-R5,OPV,Yes,55,70,82,43,LGA,Yes,Yes,Scheduled routine immunization session
KD-161-R5,YF,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-161-R5,PENTA,Yes,106,78,139,45,LGA,Yes,Yes,School-based session (HPV)
KD-161-R5,ROTA,No,0,0,0,0,KDHSMA,No,Yes,High birth cohort this week
KD-161-R5,PCV,Yes,0,65,20,45,LGA,Yes,Yes,Catch-up campaign
KD-161-R6,BCG,Yes,31,0,9,22,LGA,Yes,Yes,Scheduled routine immunization session
KD-161-R6,HPV,No,8,0,0,8,KDHSMA,No,Yes,Outreach session held this week
KD-161-R6,IPV,Yes,22,37,29,30,LGA,Yes,Yes,Outreach session held this week
KD-161-R6,MR,Yes,17,0,8,9,Zipline,Yes,No,
KD-161-R6,MEN A,No,2,0,0,2,LGA,No,No,
KD-161-R6,MCV,Yes,11,21,15,17,LGA,No,Yes,Outreach session held this week
KD-161-R6,OPV,Yes,82,0,40,42,LGA,Yes,Yes,Scheduled routine immunization session
KD-161-R6,YF,No,0,0,0,0,LGA,No,No,
KD-161-R6,PENTA,Yes,139,0,86,53,LGA,Yes,Yes,High birth cohort this week
KD-161-R6,ROTA,Yes,0,46,25,21,LGA,No,No,
KD-161-R6,PCV,No,20,0,0,20,LGA,No,No,
KD-162-R1,BCG,Yes,0,20,5,15,LGA,Yes,Yes,Scheduled routine immunization session
KD-162-R1,HPV,Yes,21,0,14,7,KDHSMA,Yes,Yes,School-based session (HPV)
KD-162-R1,IPV,No,14,0,0,14,LGA,No,Yes,Scheduled routine immunization session
KD-162-R1,MR,Yes,11,0,4,7,LGA,Yes,No,
KD-162-R1,MEN A,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-162-R1,MCV,No,5,0,0,5,KDHSMA,No,No,
KD-162-R1,OPV,No,28,0,0,28,LGA,No,Yes,Scheduled routine immunization session
KD-162-R1,YF,Yes,18,0,6,12,KDHSMA,Yes,Yes,Outreach session held this week
KD-162-R1,PENTA,Yes,38,0,9,29,LGA,Yes,Yes,Scheduled routine immunization session
KD-162-R1,ROTA,Yes,33,0,15,18,LGA,Yes,Yes,Catch-up campaign
KD-162-R1,PCV,No,16,0,0,16,Zipline,No,Yes,Scheduled routine immunization session
KD-162-R2,BCG,No,5,0,0,5,Zipline,No,No,
KD-162-R2,HPV,Yes,14,0,7,7,LGA,Yes,Yes,School-based session (HPV)
KD-162-R2,IPV,No,0,0,0,0,LGA,No,No,
KD-162-R2,MR,No,4,0,0,4,LGA,No,Yes,Scheduled routine immunization session
KD-162-R2,MEN A,No,0,0,0,0,Zipline,No,No,
KD-162-R2,MCV,No,0,0,0,0,KDHSMA,No,Yes,Outreach session held this week
KD-162-R2,OPV,No,0,0,0,0,LGA,No,No,
KD-162-R2,YF,Yes,6,0,1,5,Zipline,Yes,No,
KD-162-R2,PENTA,No,9,0,0,9,Zipline,No,No,
KD-162-R2,ROTA,Yes,15,31,32,14,LGA,Yes,No,
KD-162-R2,PCV,No,0,0,0,0,KDHSMA,No,No,
KD-162-R3,BCG,No,0,0,0,0,LGA,No,Yes,Catch-up campaign
KD-162-R3,HPV,Yes,7,0,4,3,LGA,Yes,No,
KD-162-R3,IPV,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-162-R3,MR,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-162-R3,MEN A,Yes,0,12,5,7,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-162-R3,MCV,Yes,0,19,6,13,LGA,Yes,Yes,High birth cohort this week
KD-162-R3,OPV,No,0,0,0,0,KDHSMA,No,Yes,Outreach session held this week
KD-162-R3,YF,No,1,0,0,1,Zipline,No,No,
KD-162-R3,PENTA,No,0,0,0,0,LGA,No,No,
KD-162-R3,ROTA,Yes,32,0,12,20,LGA,Yes,Yes,School-based session (HPV)
KD-162-R3,PCV,Yes,0,48,27,21,LGA,Yes,No,
KD-162-R4,BCG,No,0,0,0,0,LGA,No,Yes,Catch-up campaign
KD-162-R4,HPV,No,4,0,0,4,LGA,No,Yes,School-based session (HPV)
KD-162-R4,IPV,No,0,0,0,0,LGA,No,Yes,High birth cohort this week
KD-162-R4,MR,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-162-R4,MEN A,No,5,0,0,5,KDHSMA,No,Yes,Outreach session held this week
KD-162-R4,MCV,No,6,0,0,6,LGA,No,No,
KD-162-R4,OPV,Yes,0,38,12,26,Zipline,Yes,Yes,Outreach session held this week
KD-162-R4,YF,Yes,0,16,1,15,LGA,Yes,Yes,Scheduled routine immunization session
KD-162-R4,PENTA,No,0,0,0,0,LGA,No,No,
KD-162-R4,ROTA,No,12,0,0,12,KDHSMA,No,Yes,High birth cohort this week
KD-162-R4,PCV,No,27,0,0,27,LGA,No,Yes,Outreach session held this week
KD-162-R5,BCG,No,0,0,0,0,LGA,No,No,
KD-162-R5,HPV,No,0,0,0,0,KDHSMA,No,Yes,School-based session (HPV)
KD-162-R5,IPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-162-R5,MR,No,0,0,0,0,KDHSMA,No,Yes,Catch-up campaign
KD-162-R5,MEN A,Yes,0,12,4,8,LGA,Yes,Yes,Outreach session held this week
KD-162-R5,MCV,No,0,0,0,0,LGA,No,No,
KD-162-R5,OPV,Yes,12,47,24,35,LGA,Yes,Yes,Outreach session held this week
KD-162-R5,YF,No,1,8,0,9,LGA,No,Yes,Catch-up campaign
KD-162-R5,PENTA,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-162-R5,ROTA,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-162-R5,PCV,No,0,0,0,0,Zipline,No,Yes,Outreach session held this week
KD-162-R6,BCG,Yes,0,17,7,10,KDHSMA,Yes,No,
KD-162-R6,HPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-162-R6,IPV,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-162-R6,MR,No,0,0,0,0,Zipline,No,Yes,School-based session (HPV)
KD-162-R6,MEN A,Yes,4,0,1,3,LGA,Yes,No,
KD-162-R6,MCV,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-162-R6,OPV,No,24,0,0,24,LGA,No,Yes,Scheduled routine immunization session
KD-162-R6,YF,Yes,0,16,7,9,LGA,Yes,Yes,Scheduled routine immunization session
KD-162-R6,PENTA,No,0,0,0,0,LGA,No,No,
KD-162-R6,ROTA,No,0,0,0,0,LGA,No,No,
KD-162-R6,PCV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-163-R1,BCG,Yes,9,39,30,18,Zipline,Yes,No,
KD-163-R1,HPV,No,10,0,0,10,KDHSMA,No,Yes,Scheduled routine immunization session
KD-163-R1,IPV,Yes,42,0,23,19,Zipline,Yes,No,
KD-163-R1,MR,Yes,18,0,7,11,LGA,No,No,
KD-163-R1,MEN A,Yes,12,18,20,10,LGA,Yes,No,
KD-163-R1,MCV,Yes,36,24,47,13,LGA,Yes,No,
KD-163-R1,OPV,Yes,77,0,34,43,LGA,Yes,Yes,Scheduled routine immunization session
KD-163-R1,YF,Yes,31,0,17,14,LGA,No,Yes,Catch-up campaign
KD-163-R1,PENTA,Yes,75,71,100,46,LGA,Yes,Yes,Scheduled routine immunization session
KD-163-R1,ROTA,Yes,0,43,13,30,KDHSMA,Yes,Yes,High birth cohort this week
KD-163-R1,PCV,Yes,95,0,41,54,LGA,Yes,Yes,High birth cohort this week
KD-163-R2,BCG,Yes,30,0,15,15,KDHSMA,Yes,No,
KD-163-R2,HPV,No,0,12,0,12,LGA,No,Yes,Scheduled routine immunization session
KD-163-R2,IPV,Yes,23,36,36,23,LGA,Yes,Yes,Outreach session held this week
KD-163-R2,MR,No,7,0,0,7,LGA,No,Yes,Scheduled routine immunization session
KD-163-R2,MEN A,Yes,20,0,13,7,LGA,Yes,No,
KD-163-R2,MCV,Yes,47,19,53,13,KDHSMA,Yes,No,
KD-163-R2,OPV,Yes,34,0,4,30,Zipline,Yes,No,
KD-163-R2,YF,Yes,17,27,25,19,LGA,Yes,Yes,School-based session (HPV)
KD-163-R2,PENTA,Yes,100,0,49,51,LGA,Yes,Yes,Scheduled routine immunization session
KD-163-R2,ROTA,Yes,13,52,39,26,LGA,Yes,No,
KD-163-R2,PCV,Yes,41,49,41,49,Zipline,Yes,Yes,Scheduled routine immunization session
KD-163-R3,BCG,No,15,0,0,15,LGA,No,Yes,Scheduled routine immunization session
KD-163-R3,HPV,Yes,0,28,14,14,LGA,Yes,Yes,School-based session (HPV)
KD-163-R3,IPV,Yes,36,52,68,20,LGA,Yes,No,
KD-163-R3,MR,No,0,0,0,0,Zipline,No,No,
KD-163-R3,MEN A,No,13,0,0,13,LGA,No,Yes,High birth cohort this week
KD-163-R3,MCV,Yes,53,28,69,12,LGA,Yes,No,
KD-163-R3,OPV,Yes,4,64,7,61,Zipline,Yes,Yes,Outreach session held this week
KD-163-R3,YF,Yes,25,0,10,15,KDHSMA,Yes,Yes,High birth cohort this week
KD-163-R3,PENTA,No,49,0,0,49,LGA,No,Yes,Scheduled routine immunization session
KD-163-R3,ROTA,Yes,39,0,12,27,LGA,Yes,No,
KD-163-R3,PCV,Yes,41,0,4,37,KDHSMA,Yes,No,
KD-163-R4,BCG,No,0,22,0,22,LGA,No,Yes,Scheduled routine immunization session
KD-163-R4,HPV,Yes,14,15,17,12,LGA,Yes,Yes,Catch-up campaign
KD-163-R4,IPV,Yes,68,38,82,24,LGA,Yes,Yes,Catch-up campaign
KD-163-R4,MR,Yes,0,17,1,16,LGA,Yes,Yes,High birth cohort this week
KD-163-R4,MEN A,No,0,0,0,0,Zipline,No,Yes,Outreach session held this week
KD-163-R4,MCV,Yes,69,0,55,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-163-R4,OPV,No,7,0,0,7,LGA,No,Yes,Scheduled routine immunization session
KD-163-R4,YF,Yes,10,27,20,17,LGA,Yes,Yes,Scheduled routine immunization session
KD-163-R4,PENTA,Yes,0,60,8,52,KDHSMA,No,Yes,Scheduled routine immunization session
KD-163-R4,ROTA,Yes,12,60,40,32,LGA,Yes,Yes,Scheduled routine immunization session
KD-163-R4,PCV,Yes,4,77,33,48,LGA,Yes,Yes,Outreach session held this week
KD-163-R5,BCG,No,0,0,0,0,LGA,No,No,
KD-163-R5,HPV,Yes,17,0,5,12,LGA,Yes,Yes,Catch-up campaign
KD-163-R5,IPV,Yes,82,43,104,21,Zipline,Yes,Yes,Scheduled routine immunization session
KD-163-R5,MR,Yes,1,29,13,17,LGA,Yes,Yes,School-based session (HPV)
KD-163-R5,MEN A,Yes,0,17,4,13,KDHSMA,Yes,Yes,High birth cohort this week
KD-163-R5,MCV,Yes,55,0,41,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-163-R5,OPV,Yes,0,70,20,50,LGA,Yes,Yes,Scheduled routine immunization session
KD-163-R5,YF,Yes,20,18,19,19,LGA,Yes,Yes,Scheduled routine immunization session
KD-163-R5,PENTA,Yes,8,76,31,53,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-163-R5,ROTA,Yes,40,50,69,21,LGA,Yes,No,
KD-163-R5,PCV,No,33,0,0,33,KDHSMA,No,Yes,Scheduled routine immunization session
KD-163-R6,BCG,No,0,0,0,0,Zipline,No,Yes,Catch-up campaign
KD-163-R6,HPV,Yes,5,26,17,14,LGA,Yes,Yes,School-based session (HPV)
KD-163-R6,IPV,Yes,104,31,113,22,LGA,Yes,Yes,Outreach session held this week
KD-163-R6,MR,Yes,13,0,2,11,LGA,Yes,No,
KD-163-R6,MEN A,Yes,4,16,8,12,Zipline,Yes,Yes,School-based session (HPV)
KD-163-R6,MCV,Yes,41,30,59,12,Zipline,Yes,No,
KD-163-R6,OPV,No,20,0,0,20,KDHSMA,No,No,
KD-163-R6,YF,No,19,0,0,19,LGA,No,Yes,Outreach session held this week
KD-163-R6,PENTA,No,31,0,0,31,KDHSMA,No,Yes,Scheduled routine immunization session
KD-163-R6,ROTA,Yes,69,43,81,31,Zipline,Yes,Yes,Scheduled routine immunization session
KD-163-R6,PCV,Yes,0,76,30,46,Zipline,Yes,Yes,Scheduled routine immunization session
KD-166-R1,BCG,Yes,33,28,44,17,LGA,Yes,No,
KD-166-R1,HPV,Yes,22,0,13,9,KDHSMA,Yes,No,
KD-166-R1,IPV,Yes,24,36,35,25,LGA,Yes,Yes,High birth cohort this week
KD-166-R1,MR,Yes,31,23,36,18,LGA,Yes,Yes,Outreach session held this week
KD-166-R1,MEN A,Yes,20,0,6,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R1,MCV,No,9,0,0,9,LGA,No,No,
KD-166-R1,OPV,Yes,90,81,139,32,LGA,Yes,No,
KD-166-R1,YF,Yes,35,25,47,13,KDHSMA,Yes,No,
KD-166-R1,PENTA,Yes,87,0,47,40,KDHSMA,Yes,No,
KD-166-R1,ROTA,Yes,37,0,2,35,LGA,Yes,Yes,Outreach session held this week
KD-166-R1,PCV,Yes,65,0,10,55,LGA,Yes,Yes,Catch-up campaign
KD-166-R2,BCG,Yes,44,42,57,29,LGA,No,Yes,Scheduled routine immunization session
KD-166-R2,HPV,Yes,13,20,17,16,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R2,IPV,Yes,35,33,42,26,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-166-R2,MR,Yes,36,0,22,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R2,MEN A,No,6,0,0,6,Zipline,No,Yes,Outreach session held this week
KD-166-R2,MCV,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-166-R2,OPV,Yes,139,84,189,34,LGA,Yes,No,
KD-166-R2,YF,Yes,47,0,31,16,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-166-R2,PENTA,Yes,47,66,65,48,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R2,ROTA,No,2,0,0,2,LGA,No,No,
KD-166-R2,PCV,No,10,0,0,10,LGA,No,Yes,School-based session (HPV)
KD-166-R3,BCG,Yes,57,0,41,16,LGA,Yes,No,
KD-166-R3,HPV,No,17,0,0,17,Zipline,No,Yes,School-based session (HPV)
KD-166-R3,IPV,Yes,42,43,69,16,LGA,Yes,No,
KD-166-R3,MR,Yes,22,21,31,12,LGA,Yes,No,
KD-166-R3,MEN A,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-166-R3,MCV,Yes,0,24,11,13,LGA,Yes,No,
KD-166-R3,OPV,Yes,189,57,197,49,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-166-R3,YF,Yes,31,0,17,14,KDHSMA,Yes,Yes,Outreach session held this week
KD-166-R3,PENTA,Yes,65,75,99,41,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R3,ROTA,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-166-R3,PCV,Yes,0,52,1,51,Zipline,Yes,Yes,School-based session (HPV)
KD-166-R4,BCG,Yes,41,0,26,15,LGA,Yes,No,
KD-166-R4,HPV,Yes,0,25,10,15,LGA,Yes,Yes,School-based session (HPV)
KD-166-R4,IPV,Yes,69,35,84,20,KDHSMA,No,No,
KD-166-R4,MR,Yes,31,0,19,12,LGA,Yes,No,
KD-166-R4,MEN A,No,0,0,0,0,LGA,No,No,
KD-166-R4,MCV,Yes,11,19,16,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R4,OPV,Yes,197,0,161,36,LGA,Yes,No,
KD-166-R4,YF,No,17,0,0,17,LGA,No,Yes,Scheduled routine immunization session
KD-166-R4,PENTA,Yes,99,94,146,47,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R4,ROTA,Yes,0,44,20,24,LGA,Yes,No,
KD-166-R4,PCV,No,1,0,0,1,LGA,No,No,
KD-166-R5,BCG,Yes,26,0,2,24,Zipline,Yes,Yes,Scheduled routine immunization session
KD-166-R5,HPV,No,10,0,0,10,LGA,No,No,
KD-166-R5,IPV,Yes,84,0,65,19,KDHSMA,Yes,No,
KD-166-R5,MR,No,19,0,0,19,KDHSMA,No,Yes,Scheduled routine immunization session
KD-166-R5,MEN A,Yes,0,33,18,15,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R5,MCV,Yes,16,0,2,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R5,OPV,Yes,161,73,199,35,LGA,No,No,
KD-166-R5,YF,Yes,0,30,15,15,KDHSMA,Yes,Yes,High birth cohort this week
KD-166-R5,PENTA,Yes,146,0,103,43,LGA,Yes,Yes,School-based session (HPV)
KD-166-R5,ROTA,No,20,0,0,20,KDHSMA,No,No,
KD-166-R5,PCV,Yes,0,77,21,56,LGA,Yes,Yes,Scheduled routine immunization session
KD-166-R6,BCG,No,2,0,0,2,LGA,No,Yes,Scheduled routine immunization session
KD-166-R6,HPV,Yes,0,24,13,11,LGA,Yes,No,
KD-166-R6,IPV,Yes,65,0,47,18,LGA,Yes,No,
KD-166-R6,MR,Yes,0,16,3,13,LGA,Yes,No,
KD-166-R6,MEN A,Yes,18,0,3,15,LGA,Yes,Yes,School-based session (HPV)
KD-166-R6,MCV,Yes,2,24,20,6,LGA,Yes,No,
KD-166-R6,OPV,Yes,199,82,242,39,Zipline,Yes,No,
KD-166-R6,YF,Yes,15,17,19,13,Zipline,Yes,No,
KD-166-R6,PENTA,Yes,103,78,139,42,Zipline,Yes,Yes,Scheduled routine immunization session
KD-166-R6,ROTA,Yes,0,46,24,22,LGA,Yes,No,
KD-166-R6,PCV,Yes,21,75,52,44,KDHSMA,Yes,Yes,School-based session (HPV)
KD-168-R1,BCG,Yes,55,32,64,23,LGA,Yes,Yes,Scheduled routine immunization session
KD-168-R1,HPV,Yes,20,0,7,13,LGA,Yes,Yes,School-based session (HPV)
KD-168-R1,IPV,Yes,43,26,36,33,LGA,Yes,Yes,Scheduled routine immunization session
KD-168-R1,MR,Yes,31,30,42,19,LGA,Yes,Yes,High birth cohort this week
KD-168-R1,MEN A,Yes,19,0,10,9,LGA,Yes,No,
KD-168-R1,MCV,Yes,2,28,17,13,LGA,Yes,No,
KD-168-R1,OPV,Yes,9,86,56,39,LGA,Yes,No,
KD-168-R1,YF,Yes,30,20,42,8,Zipline,Yes,No,
KD-168-R1,PENTA,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-168-R1,ROTA,Yes,73,0,46,27,LGA,Yes,No,
KD-168-R1,PCV,Yes,113,0,74,39,Zipline,Yes,No,
KD-168-R2,BCG,Yes,64,0,50,14,LGA,Yes,No,
KD-168-R2,HPV,No,7,0,0,7,LGA,No,Yes,School-based session (HPV)
KD-168-R2,IPV,Yes,36,0,18,18,KDHSMA,Yes,No,
KD-168-R2,MR,Yes,42,0,26,16,Zipline,Yes,Yes,High birth cohort this week
KD-168-R2,MEN A,Yes,10,16,18,8,LGA,Yes,No,
KD-168-R2,MCV,Yes,17,0,2,15,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-168-R2,OPV,Yes,56,0,12,44,Zipline,Yes,Yes,Scheduled routine immunization session
KD-168-R2,YF,Yes,42,0,29,13,LGA,Yes,No,
KD-168-R2,PENTA,Yes,0,74,34,40,LGA,Yes,No,
KD-168-R2,ROTA,Yes,46,0,17,29,Zipline,Yes,Yes,High birth cohort this week
KD-168-R2,PCV,Yes,74,0,21,53,LGA,Yes,Yes,Outreach session held this week
KD-168-R3,BCG,Yes,50,35,63,22,LGA,Yes,Yes,Scheduled routine immunization session
KD-168-R3,HPV,No,0,19,0,19,LGA,No,Yes,Outreach session held this week
KD-168-R3,IPV,Yes,18,31,33,16,LGA,Yes,No,
KD-168-R3,MR,Yes,26,0,8,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-168-R3,MEN A,Yes,18,21,28,11,LGA,Yes,No,
KD-168-R3,MCV,Yes,2,23,11,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-168-R3,OPV,Yes,12,72,30,54,KDHSMA,Yes,Yes,Outreach session held this week
KD-168-R3,YF,Yes,29,0,15,14,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-168-R3,PENTA,No,34,0,0,34,Zipline,No,Yes,Scheduled routine immunization session
KD-168-R3,ROTA,No,17,0,0,17,LGA,No,Yes,Scheduled routine immunization session
KD-168-R3,PCV,Yes,21,55,41,35,KDHSMA,Yes,No,
KD-168-R4,BCG,Yes,63,0,39,24,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-168-R4,HPV,No,0,0,0,0,LGA,No,No,
KD-168-R4,IPV,Yes,33,0,12,21,KDHSMA,Yes,Yes,Outreach session held this week
KD-168-R4,MR,No,8,0,0,8,LGA,No,Yes,School-based session (HPV)
KD-168-R4,MEN A,Yes,28,0,9,19,KDHSMA,Yes,Yes,Catch-up campaign
KD-168-R4,MCV,Yes,11,31,31,11,KDHSMA,Yes,No,
KD-168-R4,OPV,Yes,30,70,54,46,KDHSMA,Yes,Yes,Outreach session held this week
KD-168-R4,YF,Yes,15,30,26,19,LGA,Yes,Yes,Outreach session held this week
KD-168-R4,PENTA,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-168-R4,ROTA,No,0,0,0,0,KDHSMA,No,Yes,Outreach session held this week
KD-168-R4,PCV,Yes,41,0,2,39,LGA,Yes,No,
KD-168-R5,BCG,Yes,39,51,72,18,LGA,Yes,No,
KD-168-R5,HPV,No,0,0,0,0,Zipline,No,Yes,Catch-up campaign
KD-168-R5,IPV,Yes,12,33,19,26,LGA,Yes,Yes,Scheduled routine immunization session
KD-168-R5,MR,Yes,0,18,1,17,Zipline,Yes,Yes,Outreach session held this week
KD-168-R5,MEN A,No,9,0,0,9,LGA,No,Yes,Scheduled routine immunization session
KD-168-R5,MCV,Yes,31,0,13,18,LGA,Yes,Yes,School-based session (HPV)
KD-168-R5,OPV,Yes,54,0,10,44,Zipline,Yes,Yes,Outreach session held this week
KD-168-R5,YF,Yes,26,23,33,16,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-168-R5,PENTA,No,0,0,0,0,LGA,No,No,
KD-168-R5,ROTA,Yes,0,48,14,34,LGA,Yes,Yes,Scheduled routine immunization session
KD-168-R5,PCV,No,2,0,0,2,LGA,No,Yes,Catch-up campaign
KD-168-R6,BCG,Yes,72,0,49,23,KDHSMA,Yes,Yes,Catch-up campaign
KD-168-R6,HPV,No,0,0,0,0,LGA,No,No,
KD-168-R6,IPV,No,19,0,0,19,Zipline,No,Yes,Scheduled routine immunization session
KD-168-R6,MR,Yes,1,15,7,9,LGA,Yes,No,
KD-168-R6,MEN A,Yes,0,23,9,14,KDHSMA,No,Yes,Scheduled routine immunization session
KD-168-R6,MCV,Yes,13,17,14,16,KDHSMA,No,Yes,Scheduled routine immunization session
KD-168-R6,OPV,Yes,10,69,41,38,KDHSMA,Yes,No,
KD-168-R6,YF,Yes,33,0,24,9,KDHSMA,Yes,No,
KD-168-R6,PENTA,No,0,0,0,0,KDHSMA,No,Yes,Scheduled routine immunization session
KD-168-R6,ROTA,No,14,0,0,14,LGA,No,Yes,Outreach session held this week
KD-168-R6,PCV,No,0,0,0,0,LGA,No,No,
KD-169-R1,BCG,Yes,72,33,86,19,LGA,Yes,Yes,Scheduled routine immunization session
KD-169-R1,HPV,Yes,20,0,9,11,LGA,Yes,No,
KD-169-R1,IPV,Yes,62,0,43,19,LGA,Yes,No,
KD-169-R1,MR,Yes,17,0,3,14,LGA,Yes,Yes,Outreach session held this week
KD-169-R1,MEN A,No,2,0,0,2,LGA,No,Yes,Scheduled routine immunization session
KD-169-R1,MCV,Yes,21,0,5,16,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-169-R1,OPV,No,3,0,0,3,LGA,No,Yes,Scheduled routine immunization session
KD-169-R1,YF,Yes,41,20,48,13,LGA,Yes,No,
KD-169-R1,PENTA,Yes,60,73,90,43,Zipline,Yes,Yes,Scheduled routine immunization session
KD-169-R1,ROTA,Yes,59,0,33,26,LGA,Yes,No,
KD-169-R1,PCV,Yes,103,71,133,41,LGA,Yes,Yes,Scheduled routine immunization session
KD-169-R2,BCG,Yes,86,27,101,12,LGA,Yes,No,
KD-169-R2,HPV,Yes,9,22,17,14,Zipline,No,Yes,Outreach session held this week
KD-169-R2,IPV,Yes,43,45,61,27,LGA,No,Yes,Scheduled routine immunization session
KD-169-R2,MR,No,3,0,0,3,LGA,No,No,
KD-169-R2,MEN A,Yes,0,28,15,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-169-R2,MCV,Yes,5,27,23,9,LGA,Yes,No,
KD-169-R2,OPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-169-R2,YF,Yes,48,0,36,12,KDHSMA,Yes,No,
KD-169-R2,PENTA,Yes,90,74,108,56,LGA,Yes,Yes,School-based session (HPV)
KD-169-R2,ROTA,Yes,33,51,48,36,LGA,Yes,Yes,Scheduled routine immunization session
KD-169-R2,PCV,Yes,133,0,85,48,Zipline,Yes,Yes,Scheduled routine immunization session
KD-169-R3,BCG,Yes,101,0,72,29,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-169-R3,HPV,Yes,17,24,16,25,KDHSMA,Yes,Yes,School-based session (HPV)
KD-169-R3,IPV,Yes,61,39,79,21,Zipline,Yes,Yes,School-based session (HPV)
KD-169-R3,MR,No,0,0,0,0,LGA,No,No,
KD-169-R3,MEN A,Yes,15,0,3,12,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-169-R3,MCV,Yes,23,25,35,13,LGA,Yes,No,
KD-169-R3,OPV,No,0,0,0,0,LGA,No,No,
KD-169-R3,YF,Yes,36,0,13,23,KDHSMA,No,Yes,Scheduled routine immunization session
KD-169-R3,PENTA,Yes,108,60,137,31,Zipline,Yes,No,
KD-169-R3,ROTA,Yes,48,0,9,39,Zipline,Yes,Yes,Catch-up campaign
KD-169-R3,PCV,Yes,85,0,38,47,Zipline,Yes,Yes,Scheduled routine immunization session
KD-169-R4,BCG,Yes,72,31,88,15,Zipline,Yes,No,
KD-169-R4,HPV,Yes,16,17,21,12,Zipline,Yes,Yes,Scheduled routine immunization session
KD-169-R4,IPV,Yes,79,0,45,34,LGA,Yes,Yes,Scheduled routine immunization session
KD-169-R4,MR,Yes,0,25,11,14,KDHSMA,Yes,Yes,High birth cohort this week
KD-169-R4,MEN A,Yes,3,19,9,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-169-R4,MCV,Yes,35,24,43,16,Zipline,Yes,Yes,Scheduled routine immunization session
KD-169-R4,OPV,Yes,0,63,10,53,Zipline,Yes,Yes,Outreach session held this week
KD-169-R4,YF,Yes,13,10,11,12,Zipline,Yes,No,
KD-169-R4,PENTA,Yes,137,67,175,29,LGA,Yes,No,
KD-169-R4,ROTA,Yes,9,38,22,25,LGA,Yes,No,
