visit_id,commodity,category,unit,facility_stocks_item,stockout_duration,stockout_reason,quantity_received,not_received_reason,minimum_stock_level,stock_balance,supplier,physically_verified
KD-139-R6,Folic Acid,Maternal,tablet,Yes,No stock-out,,194.0,,425.0,49.0,KDHSMA,Yes
KD-139-R6,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,140.0,11.0,Open Market,Yes
KD-139-R6,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,162.0,,349.0,50.0,Open Market,Yes
KD-139-R6,Paracetamol Tablet,General,tablet,Yes,No stock-out,,244.0,,582.0,168.0,Open Market,Yes
KD-139-R6,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,126.0,,325.0,64.0,Open Market,Yes
KD-139-R6,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,103.0,,235.0,83.0,Open Market,Yes
KD-139-R6,Artemether Injection,General,ampoule,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,16.0,0.0,NGO,No
KD-139-R6,Amoxicillin Dispersible,Child,bottle,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,28.0,0.0,Open Market,No
KD-139-R6,Zinc,Child,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,154.0,27.0,KDHSMA,Yes
KD-139-R6,ORS,Child,sachet,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,105.0,0.0,Open Market,No
KD-139-R6,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,34.0,9.0,LGA,No
KD-139-R6,Ibuprofen Suspension,Child,bottle,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Delivery delay,15.0,0.0,Donations,No
KD-139-R6,Chlorhexidine Gel,Child,tube,Yes,Less than 1 week,Incomplete fulfillment of requisition,4.0,,16.0,0.0,Free MNCH,No
KD-139-R6,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,37.0,,92.0,44.0,Donations,Yes
KD-139-R6,Injectable Contraceptives,Family Planning,ampoule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,28.0,0.0,Open Market,No
KD-139-R6,Implants,Family Planning,piece,Yes,More than 4 weeks,High demand or unexpected increase in consumption,0.0,Transportation challenges,7.0,0.0,Federal Government,No
KD-140-R1,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,36.0,0.0,Open Market,No
KD-140-R1,Misoprostol,Maternal,tablet,Yes,No stock-out,,51.0,,,81.0,KDHSMA,Yes
KD-140-R1,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,2.0,,10.0,4.0,Open Market,Yes
KD-140-R1,IV Fluids,Maternal,bag,Yes,No stock-out,,29.0,,,60.0,Open Market,Yes
KD-140-R1,Giving Sets,Maternal,piece,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Delivery delay,,0.0,Open Market,No
KD-140-R1,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,0.0,Delivery delay,,9.0,Open Market,Yes
KD-140-R1,Magnesium Sulphate Injection,Maternal,ampoule,Yes,Less than 1 week,High demand or unexpected increase in consumption,0.0,Delivery delay,,0.0,Open Market,No
KD-140-R1,Folic Acid,Maternal,tablet,Yes,No stock-out,,383.0,,760.0,167.0,LGA,Yes
KD-140-R1,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,135.0,,,101.0,Open Market,Yes
KD-140-R1,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,459.0,,856.0,495.0,Open Market,Yes
KD-140-R1,Paracetamol Tablet,General,tablet,Yes,No stock-out,,577.0,,,1138.0,Open Market,Yes
KD-140-R1,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,288.0,,575.0,90.0,Donations,Yes
KD-140-R1,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,241.0,,,106.0,Open Market,Yes
KD-140-R1,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Delivery delay,,9.0,Open Market,Yes
KD-140-R1,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,0.0,Transportation challenges,,13.0,Open Market,Yes
KD-140-R1,Zinc,Child,tablet,Yes,No stock-out,,120.0,,221.0,205.0,Open Market,Yes
KD-140-R1,ORS,Child,sachet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,176.0,109.0,Open Market,Yes
KD-140-R1,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,25.0,,,48.0,Open Market,Yes
KD-140-R1,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,20.0,Open Market,Yes
KD-140-R1,Chlorhexidine Gel,Child,tube,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,25.0,0.0,NGO,No
KD-140-R1,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,77.0,Free MNCH,Yes
KD-140-R1,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,26.0,,,28.0,Open Market,Yes
KD-140-R1,Implants,Family Planning,piece,Yes,No stock-out,,7.0,,,11.0,Open Market,Yes
KD-140-R2,Oxytocin,Maternal,ampoule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Other,,0.0,Free MNCH,No
KD-140-R2,Misoprostol,Maternal,tablet,Yes,No stock-out,,47.0,,,90.0,Free MNCH,Yes
KD-140-R2,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,8.0,,,6.0,Donations,Yes
KD-140-R2,IV Fluids,Maternal,bag,Yes,No stock-out,,22.0,,,63.0,Open Market,Yes
KD-140-R2,Giving Sets,Maternal,piece,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,46.0,0.0,Open Market,No
KD-140-R2,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,0.0,Delivery delay,,4.0,Open Market,Yes
KD-140-R2,Magnesium Sulphate Injection,Maternal,ampoule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,Free MNCH,No
KD-140-R2,Folic Acid,Maternal,tablet,Yes,No stock-out,,409.0,,,295.0,Open Market,Yes
KD-140-R2,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,126.0,,,160.0,Open Market,Yes
KD-140-R2,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,201.0,KDHSMA,Yes
KD-140-R2,Paracetamol Tablet,General,tablet,Yes,No stock-out,,565.0,,,1352.0,Open Market,Yes
KD-140-R2,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,398.0,,,267.0,Open Market,Yes
KD-140-R2,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,229.0,,,194.0,NGO,Yes
KD-140-R2,Artemether Injection,General,ampoule,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-140-R2,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,15.0,,,21.0,Open Market,Yes
KD-140-R2,Zinc,Child,tablet,Yes,No stock-out,,128.0,,235.0,243.0,Free MNCH,Yes
KD-140-R2,ORS,Child,sachet,Yes,No stock-out,,100.0,,,141.0,Open Market,Yes
KD-140-R2,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,,35.0,Open Market,Yes
KD-140-R2,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,9.0,Open Market,Yes
KD-140-R2,Chlorhexidine Gel,Child,tube,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Transportation challenges,28.0,0.0,Donations,No
KD-140-R2,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,71.0,,,104.0,KDHSMA,Yes
KD-140-R2,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,22.0,,45.0,30.0,Federal Government,Yes
KD-140-R2,Implants,Family Planning,piece,Yes,No stock-out,,8.0,,,12.0,Open Market,Yes
KD-140-R3,Oxytocin,Maternal,ampoule,Yes,No stock-out,,15.0,,35.0,1.0,Open Market,No
KD-140-R3,Misoprostol,Maternal,tablet,Yes,No stock-out,,48.0,,,106.0,Free MNCH,Yes
KD-140-R3,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,6.0,,13.0,8.0,Open Market,Yes
KD-140-R3,IV Fluids,Maternal,bag,Yes,No stock-out,,19.0,,46.0,72.0,Open Market,Yes
KD-140-R3,Giving Sets,Maternal,piece,Yes,No stock-out,,44.0,,,29.0,Open Market,Yes
KD-140-R3,Calibrated Blood Collection Drape,Maternal,piece,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-140-R3,Magnesium Sulphate Injection,Maternal,ampoule,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,,0.0,Open Market,No
KD-140-R3,Folic Acid,Maternal,tablet,Yes,No stock-out,,342.0,,,422.0,Zipline,No
KD-140-R3,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,135.0,,,199.0,Donations,Yes
KD-140-R3,Ferrous Sulphate,Maternal,tablet,Yes,Less than 1 week,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,756.0,0.0,Open Market,No
KD-140-R3,Paracetamol Tablet,General,tablet,Yes,No stock-out,,680.0,,,1618.0,NGO,Yes
KD-140-R3,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,322.0,,,382.0,LGA,Yes
KD-140-R3,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,231.0,,,293.0,Open Market,Yes
KD-140-R3,Artemether Injection,General,ampoule,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-140-R3,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,38.0,,56.0,42.0,Open Market,Yes
KD-140-R3,Zinc,Child,tablet,Yes,No stock-out,,124.0,,,283.0,Open Market,Yes
KD-140-R3,ORS,Child,sachet,Yes,No stock-out,,99.0,,,192.0,Open Market,Yes
KD-140-R3,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,34.0,,,44.0,Open Market,Yes
KD-140-R3,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,21.0,,,18.0,Open Market,Yes
KD-140-R3,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,19.0,,,10.0,Open Market,Yes
KD-140-R3,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,84.0,,,132.0,Open Market,Yes
KD-140-R3,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,32.0,,,47.0,Federal Government,Yes
KD-140-R3,Implants,Family Planning,piece,Yes,No stock-out,,10.0,,,19.0,Federal Government,Yes
KD-140-R4,Oxytocin,Maternal,ampoule,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,10.0,,36.0,0.0,Free MNCH,No
KD-140-R4,Misoprostol,Maternal,tablet,Yes,No stock-out,,59.0,,,126.0,NGO,Yes
KD-140-R4,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,3.0,Open Market,Yes
KD-140-R4,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,41.0,58.0,Open Market,Yes
KD-140-R4,Giving Sets,Maternal,piece,Yes,No stock-out,,31.0,,56.0,44.0,Open Market,Yes
KD-140-R4,Calibrated Blood Collection Drape,Maternal,piece,Yes,1 to 4 weeks,Expired or damaged stock not replaced,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-140-R4,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,8.0,,13.0,3.0,Free MNCH,Yes
KD-140-R4,Folic Acid,Maternal,tablet,Yes,No stock-out,,360.0,,,556.0,Open Market,Yes
KD-140-R4,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,107.0,,222.0,242.0,Open Market,Yes
KD-140-R4,Ferrous Sulphate,Maternal,tablet,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-140-R4,Paracetamol Tablet,General,tablet,Yes,No stock-out,,709.0,,,1908.0,LGA,Yes
KD-140-R4,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,336.0,,,516.0,Donations,Yes
KD-140-R4,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,0.0,Delivery delay,,118.0,Open Market,Yes
KD-140-R4,Artemether Injection,General,ampoule,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,39.0,0.0,Open Market,No
KD-140-R4,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,0.0,Transportation challenges,53.0,33.0,Open Market,Yes
KD-140-R4,Zinc,Child,tablet,Yes,No stock-out,,155.0,,260.0,342.0,Open Market,Yes
KD-140-R4,ORS,Child,sachet,Yes,No stock-out,,126.0,,,234.0,LGA,Yes
KD-140-R4,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,,19.0,Open Market,Yes
KD-140-R4,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,4.0,Open Market,Yes
KD-140-R4,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,7.0,,,10.0,Open Market,Yes
KD-140-R4,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,81.0,LGA,Yes
KD-140-R4,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,14.0,,,45.0,Open Market,No
KD-140-R4,Implants,Family Planning,piece,Yes,No stock-out,,6.0,,,20.0,Federal Government,Yes
KD-140-R5,Oxytocin,Maternal,ampoule,Yes,No stock-out,,17.0,,,6.0,Open Market,Yes
KD-140-R5,Misoprostol,Maternal,tablet,Yes,No stock-out,,46.0,,94.0,133.0,Open Market,Yes
KD-140-R5,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Delivery delay,,2.0,Open Market,Yes
KD-140-R5,IV Fluids,Maternal,bag,Yes,No stock-out,,29.0,,40.0,67.0,KDHSMA,Yes
KD-140-R5,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Delivery delay,,22.0,Zipline,Yes
KD-140-R5,Calibrated Blood Collection Drape,Maternal,piece,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,15.0,0.0,Open Market,No
KD-140-R5,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,4.0,,14.0,1.0,Free MNCH,Yes
KD-140-R5,Folic Acid,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,272.0,Open Market,No
KD-140-R5,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,137.0,,248.0,302.0,Open Market,Yes
KD-140-R5,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,372.0,,,135.0,Open Market,Yes
KD-140-R5,Paracetamol Tablet,General,tablet,Yes,No stock-out,,654.0,,,2160.0,Open Market,Yes
KD-140-R5,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,372.0,,,666.0,Open Market,Yes
KD-140-R5,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,168.0,,,184.0,Open Market,Yes
KD-140-R5,Artemether Injection,General,ampoule,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,37.0,0.0,LGA,No
KD-140-R5,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,37.0,,56.0,52.0,Open Market,Yes
KD-140-R5,Zinc,Child,tablet,Yes,No stock-out,,140.0,,273.0,387.0,Open Market,Yes
KD-140-R5,ORS,Child,sachet,Yes,No stock-out,,102.0,,193.0,275.0,Open Market,No
KD-140-R5,Paracetamol Syrup,Child,bottle,Yes,Less than 1 week,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-140-R5,Ibuprofen Suspension,Child,bottle,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,,0.0,Donations,No
KD-140-R5,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,13.0,,21.0,17.0,NGO,Yes
KD-140-R5,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,37.0,Open Market,Yes
KD-140-R5,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,29.0,,,47.0,Federal Government,Yes
KD-140-R5,Implants,Family Planning,piece,Yes,No stock-out,,0.0,Transportation challenges,15.0,20.0,Federal Government,Yes
KD-140-R6,Oxytocin,Maternal,ampoule,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Delivery delay,,0.0,Free MNCH,No
KD-140-R6,Misoprostol,Maternal,tablet,Yes,No stock-out,,61.0,,107.0,160.0,Free MNCH,Yes
KD-140-R6,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Other,,1.0,Open Market,Yes
KD-140-R6,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,37.0,NGO,Yes
KD-140-R6,Giving Sets,Maternal,piece,Yes,No stock-out,,27.0,,,37.0,Open Market,Yes
KD-140-R6,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,7.0,,14.0,1.0,Open Market,Yes
KD-140-R6,Magnesium Sulphate Injection,Maternal,ampoule,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-140-R6,Folic Acid,Maternal,tablet,Yes,Less than 1 week,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-140-R6,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,141.0,,292.0,344.0,Open Market,Yes
KD-140-R6,Ferrous Sulphate,Maternal,tablet,Yes,Less than 1 week,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,697.0,0.0,Open Market,No
KD-140-R6,Paracetamol Tablet,General,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,1741.0,Federal Government,Yes
KD-140-R6,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,0.0,Delivery delay,,478.0,Open Market,Yes
KD-140-R6,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,212.0,,416.0,279.0,Open Market,Yes
KD-140-R6,Artemether Injection,General,ampoule,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Transportation challenges,,0.0,Open Market,No
KD-140-R6,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,33.0,,48.0,72.0,Free MNCH,Yes
KD-140-R6,Zinc,Child,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,281.0,282.0,Open Market,Yes
KD-140-R6,ORS,Child,sachet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,209.0,189.0,Open Market,Yes
KD-140-R6,Paracetamol Syrup,Child,bottle,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Delivery delay,,0.0,Open Market,No
KD-140-R6,Ibuprofen Suspension,Child,bottle,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-140-R6,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Other,,8.0,Open Market,Yes
KD-140-R6,Artemether + Lumefantrine,General,pack,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Other,,0.0,Open Market,No
KD-140-R6,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,0.0,Transportation challenges,,33.0,Federal Government,Yes
KD-140-R6,Implants,Family Planning,piece,Yes,No stock-out,,6.0,,11.0,24.0,Federal Government,Yes
KD-141-R1,Oxytocin,Maternal,ampoule,Yes,No stock-out,,20.0,,,12.0,Free MNCH,No
KD-141-R1,Misoprostol,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,,88.0,Open Market,Yes
KD-141-R1,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,6.0,,,8.0,Open Market,No
KD-141-R1,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Delivery delay,48.0,4.0,Open Market,Yes
KD-141-R1,Giving Sets,Maternal,piece,Yes,No stock-out,,24.0,,,60.0,Open Market,Yes
KD-141-R1,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,15.0,7.0,Open Market,Yes
KD-141-R1,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,5.0,,14.0,11.0,Free MNCH,Yes
KD-141-R1,Folic Acid,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,620.0,Open Market,Yes
KD-141-R1,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Delivery delay,,0.0,KDHSMA,No
KD-141-R1,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,88.0,Open Market,Yes
KD-141-R1,Paracetamol Tablet,General,tablet,Yes,No stock-out,,847.0,,,1428.0,Open Market,Yes
KD-141-R1,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,271.0,Open Market,Yes
KD-141-R1,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,232.0,,447.0,623.0,Open Market,Yes
KD-141-R1,Artemether Injection,General,ampoule,Yes,Less than 1 week,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,35.0,0.0,Open Market,No
KD-141-R1,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,27.0,,,25.0,Open Market,Yes
KD-141-R1,Zinc,Child,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,69.0,LGA,Yes
KD-141-R1,ORS,Child,sachet,Yes,No stock-out,,123.0,,,186.0,NGO,Yes
KD-141-R1,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,43.0,,,74.0,Open Market,Yes
KD-141-R1,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,11.0,,,27.0,LGA,Yes
KD-141-R1,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,12.0,,,30.0,Open Market,Yes
KD-141-R1,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,92.0,,,210.0,KDHSMA,Yes
KD-141-R1,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,33.0,,,47.0,LGA,Yes
KD-141-R1,Implants,Family Planning,piece,Yes,No stock-out,,6.0,,,5.0,Open Market,Yes
KD-141-R2,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-141-R2,Misoprostol,Maternal,tablet,Yes,No stock-out,,53.0,,,109.0,Open Market,Yes
KD-141-R2,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,7.0,,13.0,8.0,Open Market,Yes
KD-141-R2,IV Fluids,Maternal,bag,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,40.0,0.0,Federal Government,No
KD-141-R2,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,34.0,Open Market,Yes
KD-141-R2,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,0.0,Delivery delay,18.0,0.0,KDHSMA,No
KD-141-R2,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Transportation challenges,,5.0,LGA,Yes
KD-141-R2,Folic Acid,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,,333.0,Open Market,Yes
KD-141-R2,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,153.0,,,66.0,Open Market,Yes
KD-141-R2,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,576.0,,,363.0,Open Market,Yes
KD-141-R2,Paracetamol Tablet,General,tablet,Yes,No stock-out,,0.0,Transportation challenges,,975.0,Open Market,Yes
KD-141-R2,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,401.0,,717.0,420.0,Open Market,Yes
KD-141-R2,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,222.0,,369.0,714.0,LGA,Yes
KD-141-R2,Artemether Injection,General,ampoule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-141-R2,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,12.0,Open Market,Yes
KD-141-R2,Zinc,Child,tablet,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,,0.0,Open Market,No
KD-141-R2,ORS,Child,sachet,Yes,No stock-out,,144.0,,203.0,264.0,Open Market,Yes
KD-141-R2,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,52.0,,72.0,106.0,Open Market,No
KD-141-R2,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,36.0,20.0,Open Market,Yes
KD-141-R2,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,23.0,Open Market,Yes
KD-141-R2,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,174.0,Open Market,Yes
KD-141-R2,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,0.0,Delivery delay,,35.0,Federal Government,Yes
KD-141-R2,Implants,Family Planning,piece,Yes,No stock-out,,6.0,,,7.0,Open Market,Yes
KD-141-R3,Oxytocin,Maternal,ampoule,Yes,No stock-out,,17.0,,32.0,6.0,Open Market,Yes
KD-141-R3,Misoprostol,Maternal,tablet,Yes,No stock-out,,44.0,,,129.0,Open Market,Yes
KD-141-R3,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,,5.0,Open Market,Yes
KD-141-R3,IV Fluids,Maternal,bag,Yes,No stock-out,,19.0,,41.0,3.0,Open Market,Yes
KD-141-R3,Giving Sets,Maternal,piece,Yes,No stock-out,,33.0,,,56.0,Open Market,Yes
KD-141-R3,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,10.0,,,5.0,Open Market,Yes
KD-141-R3,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Delivery delay,,1.0,Free MNCH,Yes
KD-141-R3,Folic Acid,Maternal,tablet,Yes,No stock-out,,496.0,,,541.0,Federal Government,Yes
KD-141-R3,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,122.0,,205.0,128.0,Open Market,Yes
KD-141-R3,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,423.0,,,575.0,Open Market,Yes
KD-141-R3,Paracetamol Tablet,General,tablet,Yes,No stock-out,,629.0,,,1212.0,Open Market,Yes
KD-141-R3,Amoxicillin Capsule,General,capsule,Yes,No stock-out,,443.0,,758.0,625.0,Open Market,Yes
KD-141-R3,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,0.0,Delivery delay,,572.0,Open Market,Yes
KD-141-R3,Artemether Injection,General,ampoule,Yes,Less than 1 week,Poor quantification or forecasting,15.0,,33.0,0.0,Open Market,No
KD-141-R3,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,35.0,,55.0,33.0,Federal Government,Yes
